what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787456874
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363787459303
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363787470872
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363787477273
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363787483765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787485341
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787501321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363787506216
error,log,,,"Zero or negative length StyleRange 2849:0",1363787540570
error,log,,,"Zero or negative length StyleRange 2861:0",1363787540572
error,log,,,"Zero or negative length StyleRange 3013:0",1363787540573
error,log,,,"Zero or negative length StyleRange 3061:0",1363787540574
error,log,,,"Zero or negative length StyleRange 3078:0",1363787540576
error,log,,,"Zero or negative length StyleRange 3090:0",1363787540577
error,log,,,"Zero or negative length StyleRange 3108:0",1363787540579
error,log,,,"Zero or negative length StyleRange 3131:0",1363787540580
error,log,,,"Zero or negative length StyleRange 3148:0",1363787540581
error,log,,,"Zero or negative length StyleRange 3171:0",1363787540584
error,log,,,"Zero or negative length StyleRange 3183:0",1363787540585
error,log,,,"Zero or negative length StyleRange 3196:0",1363787540586
error,log,,,"Zero or negative length StyleRange 3248:0",1363787540588
error,log,,,"Zero or negative length StyleRange 3295:0",1363787540589
error,log,,,"Zero or negative length StyleRange 3314:0",1363787540591
error,log,,,"Zero or negative length StyleRange 3330:0",1363787540592
error,log,,,"Zero or negative length StyleRange 3348:0",1363787540594
error,log,,,"Zero or negative length StyleRange 3400:0",1363787540596
error,log,,,"Zero or negative length StyleRange 3432:0",1363787540598
error,log,,,"Zero or negative length StyleRange 3445:0",1363787540600
error,log,,,"Zero or negative length StyleRange 3456:0",1363787540601
error,log,,,"Zero or negative length StyleRange 3472:0",1363787540603
error,log,,,"Zero or negative length StyleRange 3530:0",1363787540604
error,log,,,"Zero or negative length StyleRange 3549:0",1363787540606
error,log,,,"Zero or negative length StyleRange 3557:0",1363787540607
error,log,,,"Zero or negative length StyleRange 3571:0",1363787540609
error,log,,,"Zero or negative length StyleRange 3592:0",1363787540610
error,log,,,"Zero or negative length StyleRange 3629:0",1363787540612
error,log,,,"Zero or negative length StyleRange 3644:0",1363787540613
error,log,,,"Zero or negative length StyleRange 3664:0",1363787540614
error,log,,,"Zero or negative length StyleRange 3834:0",1363787540616
error,log,,,"Zero or negative length StyleRange 3867:0",1363787540617
error,log,,,"Zero or negative length StyleRange 3876:0",1363787540619
error,log,,,"Zero or negative length StyleRange 3912:0",1363787540620
error,log,,,"Zero or negative length StyleRange 3921:0",1363787540622
error,log,,,"Zero or negative length StyleRange 2849:0",1363787540648
error,log,,,"Zero or negative length StyleRange 2861:0",1363787540649
error,log,,,"Zero or negative length StyleRange 3013:0",1363787540651
error,log,,,"Zero or negative length StyleRange 3061:0",1363787540652
error,log,,,"Zero or negative length StyleRange 3078:0",1363787540654
error,log,,,"Zero or negative length StyleRange 3090:0",1363787540655
error,log,,,"Zero or negative length StyleRange 3108:0",1363787540657
error,log,,,"Zero or negative length StyleRange 3131:0",1363787540658
error,log,,,"Zero or negative length StyleRange 3148:0",1363787540660
error,log,,,"Zero or negative length StyleRange 3171:0",1363787540661
error,log,,,"Zero or negative length StyleRange 3183:0",1363787540662
error,log,,,"Zero or negative length StyleRange 3196:0",1363787540664
error,log,,,"Zero or negative length StyleRange 3248:0",1363787540665
error,log,,,"Zero or negative length StyleRange 3295:0",1363787540667
error,log,,,"Zero or negative length StyleRange 3314:0",1363787540668
error,log,,,"Zero or negative length StyleRange 3330:0",1363787540670
error,log,,,"Zero or negative length StyleRange 3348:0",1363787540708
error,log,,,"Zero or negative length StyleRange 3400:0",1363787540709
error,log,,,"Zero or negative length StyleRange 3432:0",1363787540711
error,log,,,"Zero or negative length StyleRange 3445:0",1363787540712
error,log,,,"Zero or negative length StyleRange 3456:0",1363787540714
error,log,,,"Zero or negative length StyleRange 3472:0",1363787540715
error,log,,,"Zero or negative length StyleRange 3530:0",1363787540716
error,log,,,"Zero or negative length StyleRange 3549:0",1363787540718
error,log,,,"Zero or negative length StyleRange 3557:0",1363787540719
error,log,,,"Zero or negative length StyleRange 3571:0",1363787540721
error,log,,,"Zero or negative length StyleRange 3592:0",1363787540722
error,log,,,"Zero or negative length StyleRange 3629:0",1363787540724
error,log,,,"Zero or negative length StyleRange 3644:0",1363787540725
error,log,,,"Zero or negative length StyleRange 3664:0",1363787540727
error,log,,,"Zero or negative length StyleRange 3834:0",1363787540728
error,log,,,"Zero or negative length StyleRange 3867:0",1363787540729
error,log,,,"Zero or negative length StyleRange 3876:0",1363787540731
error,log,,,"Zero or negative length StyleRange 3912:0",1363787540732
error,log,,,"Zero or negative length StyleRange 3921:0",1363787540734
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363787548034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787549207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787557037
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363787561245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787564286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363787572873
error,log,,,"Zero or negative length StyleRange 2849:0",1363787577049
error,log,,,"Zero or negative length StyleRange 2861:0",1363787577051
error,log,,,"Zero or negative length StyleRange 3013:0",1363787577053
error,log,,,"Zero or negative length StyleRange 3061:0",1363787577054
error,log,,,"Zero or negative length StyleRange 3078:0",1363787577055
error,log,,,"Zero or negative length StyleRange 3090:0",1363787577057
error,log,,,"Zero or negative length StyleRange 3108:0",1363787577058
error,log,,,"Zero or negative length StyleRange 3131:0",1363787577060
error,log,,,"Zero or negative length StyleRange 3148:0",1363787577061
error,log,,,"Zero or negative length StyleRange 3171:0",1363787577063
error,log,,,"Zero or negative length StyleRange 3183:0",1363787577064
error,log,,,"Zero or negative length StyleRange 3196:0",1363787577065
error,log,,,"Zero or negative length StyleRange 3248:0",1363787577067
error,log,,,"Zero or negative length StyleRange 3295:0",1363787577069
error,log,,,"Zero or negative length StyleRange 3314:0",1363787577070
error,log,,,"Zero or negative length StyleRange 3330:0",1363787577071
error,log,,,"Zero or negative length StyleRange 3348:0",1363787577073
error,log,,,"Zero or negative length StyleRange 3400:0",1363787577074
error,log,,,"Zero or negative length StyleRange 3432:0",1363787577075
error,log,,,"Zero or negative length StyleRange 3445:0",1363787577077
