what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136640564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136653381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364136667477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136673547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136681556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136744908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136935108
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364136941341
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364136942275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136948687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364136953248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364136963081
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364136983884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364136998562
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364137004288
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364137004308
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364137005132
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364137011109
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364137016799
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364137024112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137030390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137063175
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137081978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137083184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137083957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137085430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137085764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137188035
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364137191059
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364137191888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364137201498
