what,kind,bundleId,bundleVersion,description,time
error,log,,,"Zero or negative length StyleRange 237:0",1364129784088
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364129791950
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129795926
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129811055
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364129832982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129838869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364129839760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129840727
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1364129840738
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129841959
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364129843544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1364129844765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1364129851470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1364129853297
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364129855844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129856350
error,log,,,"Zero or negative length StyleRange 242:0",1364129861690
error,log,,,"Zero or negative length StyleRange 242:0",1364129861697
error,log,,,"Zero or negative length StyleRange 243:0",1364129861859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129865066
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364129888667
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129903060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129913751
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129913787
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364129915426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129920712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129924177
opened,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1364129924333
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1364129924449
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129926977
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129928648
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129931364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129931946
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129932750
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129933797
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129935914
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364129936551
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129943254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129945891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129948906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129953809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129956071
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364129967445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364129970555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364129970907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364130316602
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364130318275
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131114037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131213489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131216855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364131217587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131225967
executed,command,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui.phpServerShortcut.run",1364131225988
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364131229326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131230275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131231433
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364131236761
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131237492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131243965
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364131248907
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364131262258
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131285854
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131326599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131327782
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364131481376
