what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363930537577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930599958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930600073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930600888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930609878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930811549
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363930815443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930833432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930834823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930835233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930836506
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930837834
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930844530
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930871741
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930902295
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363930915936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931104426
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363931105701
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931119715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931120903
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363931120915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931124723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931125788
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363931125800
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931128145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931129213
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1363931129227
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363931133947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931139827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931141471
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363931146207
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363931146986
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363931147077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363931152061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363931152534
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363931154721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931159955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931177116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931178970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931218376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931219977
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363931223479
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363931225419
