what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139812783
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139818570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139821309
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364139825395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139825747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139833136
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364139834465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139837571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364139839536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139839912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139845751
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364139852147
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364139854339
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139854505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139860344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139866414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139868911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139871357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139873886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139880586
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139882277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139885837
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139892470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139893340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139897134
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364139898903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139901357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139907090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139918195
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364139921184
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139921570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139927372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139927380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139936608
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139956541
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364139968472
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364139972975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139977156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1364139978274
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364139981000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364139983848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139989707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364139996888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1364140006988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140007578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140027400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140028969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140050970
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364140054913
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364140055277
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364140063505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364140065095
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1364140066173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364140066843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140072331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140077858
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364140090199
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140095978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140100684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140101120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140101995
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140102640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140106389
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140108228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140120755
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1364140120771
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364140126590
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1364140126668
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140133422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140135746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140137347
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1364140138330
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1364140150233
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1364140150888
