what,kind,bundleId,bundleVersion,description,time
error,log,,,"Zero or negative length StyleRange 22:0",1363706562559
error,log,,,"Zero or negative length StyleRange 31:0",1363706562561
error,log,,,"Zero or negative length StyleRange 10:0",1363706563124
error,log,,,"Zero or negative length StyleRange 22:0",1363706563126
error,log,,,"Zero or negative length StyleRange 31:0",1363706563129
error,log,,,"Zero or negative length StyleRange 9:0",1363706564262
error,log,,,"Zero or negative length StyleRange 21:0",1363706564265
error,log,,,"Zero or negative length StyleRange 30:0",1363706564267
error,log,,,"Zero or negative length StyleRange 8:0",1363706564443
error,log,,,"Zero or negative length StyleRange 20:0",1363706564445
error,log,,,"Zero or negative length StyleRange 29:0",1363706564447
error,log,,,"Zero or negative length StyleRange 58:0",1363706564449
error,log,,,"Zero or negative length StyleRange 72:0",1363706564451
error,log,,,"Zero or negative length StyleRange 96:0",1363706564453
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363706565548
error,log,,,"Zero or negative length StyleRange 58:0",1363706567648
error,log,,,"Zero or negative length StyleRange 72:0",1363706567651
error,log,,,"Zero or negative length StyleRange 96:0",1363706567654
error,log,,,"Zero or negative length StyleRange 59:0",1363706567813
error,log,,,"Zero or negative length StyleRange 73:0",1363706567815
error,log,,,"Zero or negative length StyleRange 97:0",1363706567817
error,log,,,"Zero or negative length StyleRange 60:0",1363706567932
error,log,,,"Zero or negative length StyleRange 74:0",1363706567933
error,log,,,"Zero or negative length StyleRange 98:0",1363706567935
error,log,,,"Zero or negative length StyleRange 143:0",1363706567937
error,log,,,"Zero or negative length StyleRange 60:0",1363706567946
error,log,,,"Zero or negative length StyleRange 74:0",1363706567948
error,log,,,"Zero or negative length StyleRange 98:0",1363706567950
error,log,,,"Zero or negative length StyleRange 143:0",1363706567951
error,log,,,"Zero or negative length StyleRange 60:0",1363706567976
error,log,,,"Zero or negative length StyleRange 74:0",1363706567977
error,log,,,"Zero or negative length StyleRange 98:0",1363706567980
error,log,,,"Zero or negative length StyleRange 143:0",1363706567982
error,log,,,"Zero or negative length StyleRange 60:0",1363706568014
error,log,,,"Zero or negative length StyleRange 74:0",1363706568015
