what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363845176117
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1363845200297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845201213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845354284
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363845357643
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363845357964
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363845358321
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363845358600
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363845360367
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363845361803
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363845369422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363845380828
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1363845386199
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363845388975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363845390350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845406357
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845411662
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363845415252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363845416249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845424843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845465180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845466224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845484929
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363845492120
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363845492653
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363845493889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363845494272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845495190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845504606
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363845510795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845556312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845747845
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845752290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845912624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363845913928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846388341
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363846389370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846394102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846514988
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363846516276
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1363846517475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846522407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846603113
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846613562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846623895
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363846623927
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363846626907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846632429
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363846637731
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363846637787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363846637820
