what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363758380015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363758380459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758381686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758385026
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758397119
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758418384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758419378
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758439966
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363758441699
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363758448599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758451753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758452153
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758452542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758452946
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758453324
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758453823
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363758461728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758465691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758473130
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363758478831
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363758479245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758480026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758481792
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758487999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758508569
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758554333
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758568110
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363758569524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758571037
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1363758571078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363758571331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758575051
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363758605731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758613694
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363758616683
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758623248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758631336
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758632301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758694336
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758705056
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1363758706020
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363758708343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758716895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758725717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758729814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363758732459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758734938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758744747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363758747426
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758753032
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758754051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758771146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758773417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758783526
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758815636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758821206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758838295
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363758842188
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363758850661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758869140
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363758876667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363758923612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363758925240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363758926281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758937702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363758968624
