what,kind,bundleId,bundleVersion,description,time
error,log,,,"Zero or negative length StyleRange 5315:0",1364013316550
error,log,,,"Zero or negative length StyleRange 5420:0",1364013316551
error,log,,,"Zero or negative length StyleRange 5440:0",1364013316552
error,log,,,"Zero or negative length StyleRange 5449:0",1364013316553
error,log,,,"Zero or negative length StyleRange 5472:0",1364013316555
error,log,,,"Zero or negative length StyleRange 5481:0",1364013316556
error,log,,,"Zero or negative length StyleRange 2616:0",1364013316587
error,log,,,"Zero or negative length StyleRange 2629:0",1364013316588
error,log,,,"Zero or negative length StyleRange 2650:0",1364013316590
error,log,,,"Zero or negative length StyleRange 2661:0",1364013316591
error,log,,,"Zero or negative length StyleRange 2677:0",1364013316593
error,log,,,"Zero or negative length StyleRange 2693:0",1364013316594
error,log,,,"Zero or negative length StyleRange 2750:0",1364013316596
error,log,,,"Zero or negative length StyleRange 2762:0",1364013316597
error,log,,,"Zero or negative length StyleRange 2809:0",1364013316599
error,log,,,"Zero or negative length StyleRange 2838:0",1364013316600
error,log,,,"Zero or negative length StyleRange 2896:0",1364013316601
error,log,,,"Zero or negative length StyleRange 2913:0",1364013316603
error,log,,,"Zero or negative length StyleRange 2994:0",1364013316604
error,log,,,"Zero or negative length StyleRange 3022:0",1364013316606
error,log,,,"Zero or negative length StyleRange 3045:0",1364013316607
error,log,,,"Zero or negative length StyleRange 3145:0",1364013316608
error,log,,,"Zero or negative length StyleRange 3157:0",1364013316610
error,log,,,"Zero or negative length StyleRange 3229:0",1364013316611
error,log,,,"Zero or negative length StyleRange 3274:0",1364013316613
error,log,,,"Zero or negative length StyleRange 3289:0",1364013316615
error,log,,,"Zero or negative length StyleRange 3301:0",1364013316616
error,log,,,"Zero or negative length StyleRange 3319:0",1364013316617
error,log,,,"Zero or negative length StyleRange 3342:0",1364013316619
error,log,,,"Zero or negative length StyleRange 3386:0",1364013316620
error,log,,,"Zero or negative length StyleRange 3404:0",1364013316622
error,log,,,"Zero or negative length StyleRange 3416:0",1364013316624
error,log,,,"Zero or negative length StyleRange 3434:0",1364013316625
error,log,,,"Zero or negative length StyleRange 3486:0",1364013316626
error,log,,,"Zero or negative length StyleRange 3532:0",1364013316627
error,log,,,"Zero or negative length StyleRange 3549:0",1364013316628
error,log,,,"Zero or negative length StyleRange 3565:0",1364013316629
error,log,,,"Zero or negative length StyleRange 3583:0",1364013316631
error,log,,,"Zero or negative length StyleRange 3606:0",1364013316633
error,log,,,"Zero or negative length StyleRange 3650:0",1364013316634
error,log,,,"Zero or negative length StyleRange 3668:0",1364013316635
error,log,,,"Zero or negative length StyleRange 3680:0",1364013316636
error,log,,,"Zero or negative length StyleRange 3698:0",1364013316637
error,log,,,"Zero or negative length StyleRange 3750:0",1364013316639
error,log,,,"Zero or negative length StyleRange 3796:0",1364013316640
error,log,,,"Zero or negative length StyleRange 3814:0",1364013316642
error,log,,,"Zero or negative length StyleRange 3830:0",1364013316643
error,log,,,"Zero or negative length StyleRange 3848:0",1364013316644
error,log,,,"Zero or negative length StyleRange 3871:0",1364013316646
error,log,,,"Zero or negative length StyleRange 3915:0",1364013316647
error,log,,,"Zero or negative length StyleRange 3931:0",1364013316648
error,log,,,"Zero or negative length StyleRange 3943:0",1364013316650
error,log,,,"Zero or negative length StyleRange 3961:0",1364013316651
error,log,,,"Zero or negative length StyleRange 4013:0",1364013316653
error,log,,,"Zero or negative length StyleRange 4057:0",1364013316654
error,log,,,"Zero or negative length StyleRange 4076:0",1364013316656
error,log,,,"Zero or negative length StyleRange 4088:0",1364013316658
error,log,,,"Zero or negative length StyleRange 4106:0",1364013316659
error,log,,,"Zero or negative length StyleRange 4129:0",1364013316660
error,log,,,"Zero or negative length StyleRange 4173:0",1364013316662
error,log,,,"Zero or negative length StyleRange 4189:0",1364013316663
error,log,,,"Zero or negative length StyleRange 4201:0",1364013316665
error,log,,,"Zero or negative length StyleRange 4219:0",1364013316667
error,log,,,"Zero or negative length StyleRange 4271:0",1364013316669
error,log,,,"Zero or negative length StyleRange 4312:0",1364013316670
error,log,,,"Zero or negative length StyleRange 4388:0",1364013316671
error,log,,,"Zero or negative length StyleRange 4401:0",1364013316678
error,log,,,"Zero or negative length StyleRange 4417:0",1364013316679
error,log,,,"Zero or negative length StyleRange 4428:0",1364013316681
error,log,,,"Zero or negative length StyleRange 4438:0",1364013316682
error,log,,,"Zero or negative length StyleRange 4463:0",1364013316684
error,log,,,"Zero or negative length StyleRange 4549:0",1364013316685
error,log,,,"Zero or negative length StyleRange 4562:0",1364013316686
error,log,,,"Zero or negative length StyleRange 4578:0",1364013316688
error,log,,,"Zero or negative length StyleRange 4590:0",1364013316689
error,log,,,"Zero or negative length StyleRange 4600:0",1364013316690
error,log,,,"Zero or negative length StyleRange 4625:0",1364013316691
error,log,,,"Zero or negative length StyleRange 4706:0",1364013316693
error,log,,,"Zero or negative length StyleRange 4719:0",1364013316694
error,log,,,"Zero or negative length StyleRange 4735:0",1364013316695
error,log,,,"Zero or negative length StyleRange 4747:0",1364013316697
error,log,,,"Zero or negative length StyleRange 4757:0",1364013316698
error,log,,,"Zero or negative length StyleRange 4782:0",1364013316700
error,log,,,"Zero or negative length StyleRange 4864:0",1364013316701
error,log,,,"Zero or negative length StyleRange 4877:0",1364013316703
error,log,,,"Zero or negative length StyleRange 4893:0",1364013316704
error,log,,,"Zero or negative length StyleRange 4905:0",1364013316705
error,log,,,"Zero or negative length StyleRange 4915:0",1364013316707
error,log,,,"Zero or negative length StyleRange 4940:0",1364013316708
error,log,,,"Zero or negative length StyleRange 5104:0",1364013316709
error,log,,,"Zero or negative length StyleRange 5120:0",1364013316710
error,log,,,"Zero or negative length StyleRange 5134:0",1364013316712
error,log,,,"Zero or negative length StyleRange 5151:0",1364013316713
error,log,,,"Zero or negative length StyleRange 5300:0",1364013316714
error,log,,,"Zero or negative length StyleRange 5314:0",1364013316716
error,log,,,"Zero or negative length StyleRange 5419:0",1364013316717
error,log,,,"Zero or negative length StyleRange 5439:0",1364013316719
error,log,,,"Zero or negative length StyleRange 5448:0",1364013316720
error,log,,,"Zero or negative length StyleRange 5471:0",1364013316721
error,log,,,"Zero or negative length StyleRange 5480:0",1364013316723
error,log,,,"Zero or negative length StyleRange 2615:0",1364013316753
error,log,,,"Zero or negative length StyleRange 2628:0",1364013316755
error,log,,,"Zero or negative length StyleRange 2649:0",1364013316757
error,log,,,"Zero or negative length StyleRange 2660:0",1364013316758
error,log,,,"Zero or negative length StyleRange 2676:0",1364013316760
error,log,,,"Zero or negative length StyleRange 2692:0",1364013316762
error,log,,,"Zero or negative length StyleRange 2749:0",1364013316763
error,log,,,"Zero or negative length StyleRange 2761:0",1364013316851
error,log,,,"Zero or negative length StyleRange 2808:0",1364013316853
error,log,,,"Zero or negative length StyleRange 2837:0",1364013316855
error,log,,,"Zero or negative length StyleRange 2895:0",1364013316856
error,log,,,"Zero or negative length StyleRange 2912:0",1364013316858
error,log,,,"Zero or negative length StyleRange 2993:0",1364013316860
error,log,,,"Zero or negative length StyleRange 3021:0",1364013316861
error,log,,,"Zero or negative length StyleRange 3044:0",1364013316863
error,log,,,"Zero or negative length StyleRange 3144:0",1364013316865
error,log,,,"Zero or negative length StyleRange 3156:0",1364013316867
error,log,,,"Zero or negative length StyleRange 3228:0",1364013316869
error,log,,,"Zero or negative length StyleRange 3273:0",1364013316871
error,log,,,"Zero or negative length StyleRange 3288:0",1364013316873
error,log,,,"Zero or negative length StyleRange 3300:0",1364013316875
error,log,,,"Zero or negative length StyleRange 3318:0",1364013316876
error,log,,,"Zero or negative length StyleRange 3341:0",1364013316878
error,log,,,"Zero or negative length StyleRange 3385:0",1364013316880
error,log,,,"Zero or negative length StyleRange 3403:0",1364013316881
error,log,,,"Zero or negative length StyleRange 3415:0",1364013316884
error,log,,,"Zero or negative length StyleRange 3433:0",1364013316885
error,log,,,"Zero or negative length StyleRange 3485:0",1364013316886
error,log,,,"Zero or negative length StyleRange 3531:0",1364013316888
error,log,,,"Zero or negative length StyleRange 3548:0",1364013316889
error,log,,,"Zero or negative length StyleRange 3564:0",1364013316891
error,log,,,"Zero or negative length StyleRange 3582:0",1364013316892
error,log,,,"Zero or negative length StyleRange 3605:0",1364013316893
error,log,,,"Zero or negative length StyleRange 3649:0",1364013316894
error,log,,,"Zero or negative length StyleRange 3667:0",1364013316896
error,log,,,"Zero or negative length StyleRange 3679:0",1364013316897
error,log,,,"Zero or negative length StyleRange 3697:0",1364013316898
error,log,,,"Zero or negative length StyleRange 3749:0",1364013316900
error,log,,,"Zero or negative length StyleRange 3795:0",1364013316901
error,log,,,"Zero or negative length StyleRange 3813:0",1364013316903
error,log,,,"Zero or negative length StyleRange 3829:0",1364013316904
error,log,,,"Zero or negative length StyleRange 3847:0",1364013316906
error,log,,,"Zero or negative length StyleRange 3870:0",1364013316907
error,log,,,"Zero or negative length StyleRange 3914:0",1364013316908
error,log,,,"Zero or negative length StyleRange 3930:0",1364013316910
error,log,,,"Zero or negative length StyleRange 3942:0",1364013316911
error,log,,,"Zero or negative length StyleRange 3960:0",1364013316913
error,log,,,"Zero or negative length StyleRange 4012:0",1364013316914
error,log,,,"Zero or negative length StyleRange 4056:0",1364013316916
error,log,,,"Zero or negative length StyleRange 4075:0",1364013316918
error,log,,,"Zero or negative length StyleRange 4087:0",1364013316919
error,log,,,"Zero or negative length StyleRange 4105:0",1364013316920
error,log,,,"Zero or negative length StyleRange 4128:0",1364013316922
error,log,,,"Zero or negative length StyleRange 4172:0",1364013316923
error,log,,,"Zero or negative length StyleRange 4188:0",1364013316925
error,log,,,"Zero or negative length StyleRange 4200:0",1364013316927
error,log,,,"Zero or negative length StyleRange 4218:0",1364013316928
error,log,,,"Zero or negative length StyleRange 4270:0",1364013316929
error,log,,,"Zero or negative length StyleRange 4311:0",1364013316931
error,log,,,"Zero or negative length StyleRange 4387:0",1364013316932
error,log,,,"Zero or negative length StyleRange 4400:0",1364013316933
error,log,,,"Zero or negative length StyleRange 4416:0",1364013316934
error,log,,,"Zero or negative length StyleRange 4427:0",1364013316937
error,log,,,"Zero or negative length StyleRange 4437:0",1364013316938
error,log,,,"Zero or negative length StyleRange 4462:0",1364013316940
error,log,,,"Zero or negative length StyleRange 4548:0",1364013316941
error,log,,,"Zero or negative length StyleRange 4561:0",1364013316942
error,log,,,"Zero or negative length StyleRange 4577:0",1364013316944
