what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363837739730
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363837743374
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363837743821
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363837751634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837753081
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837758477
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837759691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837771128
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363837773911
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363837778307
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363837779469
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363837780124
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837781101
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837794009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363837821366
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839061840
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839084349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839087863
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839240212
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363839245698
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363839253066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839255902
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839291943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363839319346
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363839336243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363839337646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839357557
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839393008
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839407912
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363839423047
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363839437042
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839443622
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839445136
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446568
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446584
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446593
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446600
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446608
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446614
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446625
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446677
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446696
closed,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839446705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839459833
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839459910
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839460529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839461580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839465466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363839485022
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363839496207
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839509405
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839509484
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363839522667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363839566230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363839567936
