what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959288421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959295271
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959298317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959302857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959303827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959328769
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363959332517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959339058
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959340254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363959340337
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363959340511
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959348117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959359995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959422150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959432594
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959477810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959485955
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959501851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959518938
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959522258
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363959522359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959525208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959526348
executed,command,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui.phpServerShortcut.run",1363959526362
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363959537235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959540267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363959540998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363959565468
