what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707159807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707167348
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707230611
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363707234102
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363707236798
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363707244048
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineUp",1363707246830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363707247846
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707249708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707258283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707258980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707263192
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363707265591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363707270361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363707271184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707273730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707282173
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363707288825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707290241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363707335192
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363707335224
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363707335391
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1363707343292
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1363707343438
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1363707344825
error,log,,,"Zero or negative length StyleRange 32:0",1363707346548
error,log,,,"Zero or negative length StyleRange 56:0",1363707346550
error,log,,,"Zero or negative length StyleRange 90:0",1363707346552
error,log,,,"Zero or negative length StyleRange 105:0",1363707346554
error,log,,,"Zero or negative length StyleRange 171:0",1363707346555
error,log,,,"Zero or negative length StyleRange 223:0",1363707346557
error,log,,,"Zero or negative length StyleRange 276:0",1363707346559
error,log,,,"Zero or negative length StyleRange 290:0",1363707346561
error,log,,,"Zero or negative length StyleRange 312:0",1363707346563
error,log,,,"Zero or negative length StyleRange 332:0",1363707346564
error,log,,,"Zero or negative length StyleRange 651:0",1363707346566
error,log,,,"Zero or negative length StyleRange 675:0",1363707346568
error,log,,,"Zero or negative length StyleRange 697:0",1363707346569
error,log,,,"Zero or negative length StyleRange 717:0",1363707346571
error,log,,,"Zero or negative length StyleRange 749:0",1363707346573
error,log,,,"Zero or negative length StyleRange 780:0",1363707346575
error,log,,,"Zero or negative length StyleRange 842:0",1363707346576
error,log,,,"Zero or negative length StyleRange 864:0",1363707346578
error,log,,,"Zero or negative length StyleRange 884:0",1363707346580
error,log,,,"Zero or negative length StyleRange 920:0",1363707346582
error,log,,,"Zero or negative length StyleRange 951:0",1363707346583
error,log,,,"Zero or negative length StyleRange 1102:0",1363707346585
error,log,,,"Zero or negative length StyleRange 1126:0",1363707346587
error,log,,,"Zero or negative length StyleRange 1154:0",1363707346589
error,log,,,"Zero or negative length StyleRange 1184:0",1363707346591
error,log,,,"Zero or negative length StyleRange 1198:0",1363707346593
error,log,,,"Zero or negative length StyleRange 1234:0",1363707346595
error,log,,,"Zero or negative length StyleRange 1277:0",1363707346596
error,log,,,"Zero or negative length StyleRange 1308:0",1363707346598
error,log,,,"Zero or negative length StyleRange 1332:0",1363707346600
error,log,,,"Zero or negative length StyleRange 1346:0",1363707346601
error,log,,,"Zero or negative length StyleRange 1368:0",1363707346603
error,log,,,"Zero or negative length StyleRange 1409:0",1363707346605
error,log,,,"Zero or negative length StyleRange 1431:0",1363707346607
error,log,,,"Zero or negative length StyleRange 1468:0",1363707346609
error,log,,,"Zero or negative length StyleRange 1499:0",1363707346611
error,log,,,"Zero or negative length StyleRange 1511:0",1363707346613
error,log,,,"Zero or negative length StyleRange 1525:0",1363707346615
error,log,,,"Zero or negative length StyleRange 1541:0",1363707346617
error,log,,,"Zero or negative length StyleRange 1572:0",1363707346619
error,log,,,"Zero or negative length StyleRange 1585:0",1363707346620
error,log,,,"Zero or negative length StyleRange 1645:0",1363707346622
error,log,,,"Zero or negative length StyleRange 1681:0",1363707346624
