what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697596457
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363697604317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697609872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697624618
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363697627773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363697631731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363697632962
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363697633458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697634163
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697651091
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363697654021
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363697654364
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.moveLineDown",1363697654718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363697659055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363697659382
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363697662435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363697662731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697666785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697677863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697679454
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697683187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697688391
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697690532
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363697692031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363697693477
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1363697694788
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1363697697057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697697236
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363697699746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363697700411
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1363697700424
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363697700893
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363697702985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363697706642
