what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1363747849301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363747849587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747851684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747869169
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747872714
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363747880910
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363747882575
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363747889458
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363747893971
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363747903539
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363747921461
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747922581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747949157
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363747950878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363747970244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363747971586
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363747972108
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747974233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747985211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363747997122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363747998719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748024555
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363748026498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748033086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748042787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748045875
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748050270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748051823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748124517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748130131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748140172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748143329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748179036
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363748179082
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363748188292
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748193812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748379338
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1363748402948
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748404124
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748408839
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748412140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748428234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363748431379
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748432463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748433866
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748452033
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363748452073
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363748452304
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363748452438
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363748463559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748483496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748568623
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363748578589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748606432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748611679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748619434
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363748636615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748637675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748638782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363748641019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748642726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748679208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748701849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748719683
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748720889
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363748916044
executed,command,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui.toggle.comment",1363748920768
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363748921793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748937970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748968021
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748986200
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363748989908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749000405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749003428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749008928
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749062696
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363749069300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749071959
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1363749073001
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1363749073037
started,bundle,org.eclipse.php.server.ui,2.2.0.v20100505-0800,"org.eclipse.php.server.ui",1363749073080
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749082518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749092018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363749132108
