what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945432805
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363945435778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945436055
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945450983
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945452466
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945458432
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945459441
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945460600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945461896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945466967
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945474027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945476918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945477723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945499033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363945505642
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945515663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945516648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945518653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945521889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945522735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945532977
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363945535224
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945535467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945542335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945548627
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363945551422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363945557389
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363945558482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945559352
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945597260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945613626
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945654368
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1363945661300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363945676996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363945679378
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363945682062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945700849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945705578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945706488
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945707147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945744684
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363945762318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363945763319
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363945767317
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363945769870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945771417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945775217
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945777473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945784249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945785207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945786595
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945787303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945796296
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945804145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945805069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945824328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945827295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945828829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945840115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945842879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945853358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945854416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945862016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945871961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945874263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945875266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945878886
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945891996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945895123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945903017
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363945915784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945917379
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945927208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945929953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945968311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945971935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363945994101
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363945997165
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946003551
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946003627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946008742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946014179
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946015058
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1363946015101
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1363946015380
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946017627
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946020700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946024196
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363946028394
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946029489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946061840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946062504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946065724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946065985
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363946067762
opened,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363946072394
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363946072631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946084119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946087682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363946092197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946093308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946117780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1363946138279
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946154308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946165508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946168677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946211555
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946215356
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946225443
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946245529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946248060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946314279
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ResourceNavigator",1363946315755
opened,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946316784
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946316853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1363946320874
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946321850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946368840
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363946368950
activated,editor,org.eclipse.php.ui,2.2.1.v20100822-1200,"org.eclipse.php.editor",1363946370931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946386264
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946424282
activated,editor,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.core.csssource.source",1363946424429
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946430614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946454972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946460320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946464351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1363946465084
